framenumber,x,y,text
31,27,892,"[eee Re Ciena
"
31,2,912,"ee rey ea en See ee eRe ace reer me eer
"
25,4,6,"Lad TR eee ee CULE
"
25,9,32,"ea er ECE er) ae a ee eer Teer Te E Pe ak sa - 2 | (cc ae aera Cn ea + )
"
25,3,61,"‘ioe Cee ran ere UPA
"
25,2,82,"a See) Cael) : c
"
25,1,99,"€ Se
"
25,134,112,"Ce 7A cc
"
25,3,132,"A bial (lanekey fr
"
25,4,159,"3 Sere
"
25,2,167,"g aren 5 @Table(name = “card"") ue
"
25,2,192,"A i
"
25,2,194,"= Soe eae ay @Cache(usage = CacheConcurrencyStrategy.NONSTRICT_READ_WRITE)
"
25,170,217,"Somer Ly 3 A —
"
25,181,228,"oe renee public class Card implements Serializable {
"
25,169,258,"xeon Met
"
25,187,280,"Coaee Ue - Pane P -
"
25,168,277,"deve private static final long serialVersionUID = 1L;
"
25,170,297,"See een ey
"
25,170,318,"eee uence)
"
25,168,337,"Pee er oe)
"
25,169,358,"ere mete ;
"
25,175,373,"Preece ces @GeneratedValue(strategy = GenerationType. IDENTITY)
"
25,170,398,"Siete cy Petr CRC eth
"
25,170,413,"© LocaleContiguration i Pa
"
25,169,438,"Teer ne Reece cc
"
25,176,457,"Re eee @Column(name = ""“card_number"")
"
25,170,478,"Senecio , . a
"
25,168,490,"Perera PPLE h Meh RA ere Lee ad ary
"
25,169,515,"Ce sree re
"
25,169,533,"© SwaggerContig ae “
"
25,170,547,"© WebConfigurer @Cotunn (name = “EE"") aper
"
25,133,575,"eri ma) private String pin; es
"
25,172,596,"CEC ca an Pr ] =
"
25,4,611,"g © Card : ne
"
25,2,629,"By Crs @Column(name = ""balance"") —_
"
25,2,655,"a Ldsieia aml oh @ PERN CM elt NM LE (oa a
"
25,170,678,"Seeman L
"
25,3,699,"A ey _
"
25,0,700,"iE a ; 7 - <i
"
25,4,720,"5 eos) // jhipster-needle-entity-add-field - JHipster will add fields here, do not remove a
"
25,0,729,"cd cai 7 F _
"
25,1,749,"* ete public Long getId() { return id; }
"
25,4,778,"a rea en ea _
"
25,0,787,"FA ren ; F ; aa A at
"
25,3,808,"A > Rajib ? public void setId(Long id) { this.id = id; }
"
25,2,833,"£ eas MS
"
25,80,859,"ene . _
"
25,1,859,"fs x la public String getCardNumber() { return cardNumber; }
"
25,27,892,"[eee Re Tee
"
25,2,912,"ee rear eae See ee ey eRe ace reer me eer
"
19,4,6,"eco Dee eee ee Sue ai ae Te CCU)
"
19,9,32,"Dae CU a) ae eee B~ | | Mtestitsy | > eG G~ ct ZY AOH AG
"
19,3,61,"eotapcoe eon Pon JPA
"
19,1,75,"5 ~—emrjave ee oa .
"
19,6,99,"a ae (CLOCONMUT TNL atl eed ent NLU cL De LO) OL Ee] LD =
"
19,134,119,"Ce cc
"
19,3,124,"P ern COE a
"
19,4,157,"z aL) ® private String createdBy; ut
"
19,2,179,"é ete
"
19,2,196,"é eee kd
"
19,2,214,"be ® AsyncConfiguration @CreatedDate
"
19,170,229,"Serene = it ‘i 7
"
19,169,243,"Pee aeeeeer ere (CLOONAUAL Cnt Me MCENROE he] ee LD
"
19,168,276,"Pree @JsonIgnore
"
19,182,297,"a a private Instant createdDate = Instant.now();
"
19,170,318,"eee uence)
"
19,168,337,"Peo er
"
19,169,358,"¢ Pea Mersey)
"
19,187,380,"Reece mec _
"
19,170,388,"eytermern tee @Column(name = ""“Last_modified_by"", length = 50)
"
19,170,418,"Ri en eto Rena
"
19,169,431,"Tr ne et ety , i. ses
"
19,169,448,"Serr een ete i | PAS MCL eee)
"
19,170,478,"Senet a
"
19,171,499,"a cece er) ,
"
19,168,502,"Eee ees SS
"
19,169,532,"Se cec (Clete AUT GT eA LO CCL feet
"
19,133,550,"7 a @isanignors merc
"
19,172,590,"rete ene nny @ PSA Ime eae ole ae ao
"
19,4,611,"g © Card 7 ay 8
"
19,3,629,"Bi reas F . 7 . ; |
"
19,2,644,"a Preece eec) 48 PPA L AAPL MLL Mae Te med ""dasistderteststring""| i |
"
19,2,672,"“ COCA arg er
"
19,3788,693,"Tabl
"
19,4,699,"5 ey A F az
"
19,3,709,"s een public String getCreatedBy() { return createdBy; } a
"
19,0,729,"cd ead _
"
19,1,749,"of ener 7 7 , A sta
"
19,4,768,"2 Conse ea public void setCreatedBy(String createdBy) { this.createdBy = createdBy; } Pall
"
19,3,796,"2 Coad
"
19,3,814,"3 PT) .
"
19,2,818,"Zs <i public Instant getCreatedDate() { return createdDate; }
"
19,2,840,"z ete
"
19,1,859,"A ene °
"
19,62,867,"ees os — — _ en ee si 5
"
19,27,892,"[eae Re ec Tee
"
19,2,912,"a ree ee See Peat oc reer me eer
"
9,4,6,"eco DC ee ee ea ue UL ae re CCU)
"
9,9,32,"Rte ERC RE mae emir tc mn meni nie een Per ir ee ce (ce ae Aa) fou +)
"
9,3,61,"bee © EF = | —| B Avstractausitingenttyiava UPA
"
9,1,66,"5 ~—emrjave ee ""
"
9,6,99,"a ae @Column(name = ""created_by"", nullable = false, length = 50, updatable = false)
"
9,134,119,"CM cc
"
9,3,131,"g ered CUTTS Lif
"
9,4,157,"z aL) ® private String createdBy; ut
"
9,0,171,"iS ete
"
9,2,196,"é eee kd
"
9,2,214,"be ® AsyncConfiguration @CreatedDate
"
9,178,229,"Recency = it ‘i 7
"
9,169,242,"© cicuidbstabasecanngiratiay @Column(name = ""created_date"", updatable = false)
"
9,168,276,"Pree @JsonIgnore
"
9,200,297,"ee da ® PSN ETS Oe tae eat 1
"
9,170,318,"eee ecu cuey
"
9,168,337,"Peon er
"
9,169,358,"Seren mete Mereeee cy]
"
9,181,377,"Ee eee cy =
"
9,170,391,"Pe teeny @Column(name = ""last_modified_by"", length = 50)
"
9,170,418,"CMe en eto Rena
"
9,172,430,"Teer ne Re escent e tc , i. ses
"
9,169,448,"Serr een ete i | PA MCL eee)
"
9,170,478,"Senet JPA
"
9,164,490,"See ee , F
"
9,3791,507,"Es
"
9,169,508,"eerste ch CL
"
9,178,532,"ere ceil @Column(name = ""Last_modified_date"") hae
"
9,171,558,"irene cea
"
9,133,562,"es @JsonIgnore :
"
9,172,592,"CE eet are ia ® PSALM eae emt ee oe Sey
"
9,4,611,"g © Card 7 Se
"
9,3,633,"A PEs |
"
9,2,648,"2 Perel eer) i | =
"
9,2,676,"“ Cut arg =
"
9,4,692,"5 oy . F eu
"
9,3,709,"s een public String getCreatedBy() { return createdBy; } a
"
9,0,729,"cd cacy =
"
9,1,753,"7 eo E blic void setCreatedBy(Stri rE anFt tedBy = createdBy; 7:
"
9,4,768,"a © Applicationwebxm! public void setCreatedBy(String createdBy) { this.createdBy = createdBy; } aol
"
9,3,796,"2 Coad
"
9,3,814,"F > bib y
"
9,2,818,"Zs <i public Instant getCreatedDate() { return createdDate; }
"
9,2,840,"a eas
"
9,1,859,"A ene C
"
9,62,867,"ees ma — — _ en ee = _ nx
"
9,27,892,"[ee Re Cee
"
9,2,912,"a ree ee See Pt oe reeeee meee
"
21,4,6,"eco DC ee eae ea ue Ui ae Ue CCU)
"
21,9,32,"ea En RE ee a mC itm monet B~ | | Mtestitsy | > eG G~ ct ZY AOH AG
"
21,0,61,"‘oie © EF = | —| B avstroctausitingentityjavea JPA
"
21,2,82,"eer oa as
"
21,5,96,"si . Fj ;
"
21,134,115,"PM] * Base abstract class for entities which will hold definitions for created, last modified by and created, At
"
21,3,139,"e jews Pea eg t Te  he Lit
"
21,4,160,"H ena) ‘
"
21,0,168,"io eet y A
"
21,2,196,"a ree eae a 21 eee
"
21,2,214,"u renee Moy
"
21,165,230,"Coker ceca) cba ate)
"
21,169,257,"Some oe cL y @EntityListeners(AuditingEntityListener.class)
"
21,154,273,"SOR C ue) = a eye A ri eae
"
21,187,288,"reece See Skea haya Lala (ebm e e|t) R een LIST ee 2.)
"
21,169,318,"Senne ney c
"
21,187,339,"Dee Mat] - ese
"
21,168,337,"a are aan y SNE eek se mae nea
"
21,169,358,"Seren mete
"
21,169,377,"elec nic tc toyy 7
"
21,169,398,"Teer Mey eee NG
"
21,169,418,"Poa ene
"
21,162,431,"CORR ere eae Mc yt Ea @Column(name = ""created_by"", nullable = false, Length = 50, updatable = false)
"
21,169,457,"Commerc ureteral kJ @JsonIgnore
"
21,169,469,"© MetriesConfiguration . . a
"
21,161,488,"Poe eee ae) me) private String createdBy; ie
"
21,169,518,"Reese tc e
"
21,169,533,"© SwaggerContig EE
"
21,176,546,"Rr teenie cleat Nha fie
"
21,133,578,"SacI) (CLONRUNL Cnt Me MMOL ENN tM NMC) 1st) 1 LD Mes
"
21,171,596,"AUS r ere LUT ana 23
"
21,4,604,"a yor @JsonIgnore pana:
"
21,3,633,"8 org am) private Instant createdDate = Instant.now(); ——
"
21,2,659,"A Pee ee 7 _
"
21,2,674,"“ Seca ig —
"
21,3,688,"A ete ay 3 @LastModifiedBy eeu
"
21,4,713,"= ""7 — na
"
21,4,716,"a . eset @Column(name = ""Llast_modified_by"", length = 50) ——
"
21,0,729,"cd a _
"
21,1,749,"* en acd CNTs eee ace
"
21,4,777,"2 Seu 1@ private String lastModifiedBy; “——
"
21,3,796,"2 Coeur Ld
"
21,2,814,"Z or)
"
21,4,839,"a aad CLT aa Cole bawn-le lb)
"
21,80,859,"ene oe
"
21,1,863,". men A (Clot Me EA BRT mC
"
21,27,892,"Pc RC RC Cree
"
21,2,912,"a reer ea ea See ee 48:55 LF UTF-8 4spaces# P master “
"
35,4,6,"Lad Dare eer eC RCCL]
"
35,9,32,"DO a eee CU ee ae yO aa a a ee a (cic ae Ar Cen Be ae + }
"
35,3,61,"ea Lo Sc i i ES
"
35,1,75,"a aL) nia
"
35,2,90,"3 re
"
35,1,99,"< Se
"
35,134,119,"ee) public void setId(Long id) { this.id = id; }
"
35,3,139,"a Pera
"
35,4,154,"cng
"
35,2,178,"a aa) public String getTransactionId() { return transactionId; }
"
35,2,192,"Et Ae eet uel aa a
"
35,2,214,"be © Card
"
35,171,231,"© Debit public Debit transactionId(String transactionId) {
"
35,209,259,"cereal ‘ A
"
35,168,262,"rae this.transactionId = transactionId;
"
35,187,279,"PoRecmattad
"
35,134,295,"Peis] 4 return this;
"
35,134,320,"rec]
"
35,134,324,"cacy + 7
"
35,134,359,"enn
"
35,243,379,"ial A public void setTransactionId(String transactionId) { this.transactionId = transactionId; }
"
35,169,400,"CELL) z
"
35,98,419,"> Bib
"
35,98,440,"ee public Double getMoneyAmount() { return moneyAmount; }
"
35,80,459,"ene
"
35,62,478,"eer
"
35,101,498,"Ceo) public Debit moneyAmount(Double moneyAmount) {
"
35,82,519,"Seer F
"
35,101,522,"= SPN CU OSC UU Lae
"
35,82,541,"rey
"
35,82,556,"Sie thea =
"
35,81,581,"cis ""
"
35,82,602,"Cea
"
35,4,616,"a hers
"
35,3,633,"g a . . .
"
35,3,639,"q Pee eccey public void setMoneyAmount(Double moneyAmount) { this.moneyAmount = moneyAmount; }
"
35,2,659,"@ a
"
35,2,676,"“ So
"
35,0,696,"Hy ey public Boolean isStatus() { return status; }
"
35,4,719,"5 eee ey
"
35,0,729,"cd ea)
"
35,1,755,"* Ee a) c public Debit status(Boolean status) {
"
35,4,779,"a A
"
35,3,789,"e ce ee Sipe hea
"
35,2,817,"ee ha
"
35,2,839,"es .
"
35,1,860,"a)
"
35,44,880,"res
"
35,27,892,"Peace Re Cree
"
35,2,912,"a ree a en eee ee ett ce eee ae ee
"
34,4,6,"[aad a eee ea aC)
"
34,9,32,"Dea ee CU ae ae yO aa a a ee a (cic ae Ar Cen Be ae + }
"
34,3,61,"olaoe- aes Coa ne ew eee nem erred
"
34,1,75,"a a ———
"
34,2,90,"& re)
"
34,1,99,"< Se
"
34,134,119,"ee) public void setId(Long id) { this.id = id; }
"
34,3,139,"| Pera
"
34,4,154,"cong
"
34,2,178,"= ees public String getTransactionId() { return transactionId; }
"
34,2,196,"a Saeed
"
34,2,214,"a rene Met
"
34,175,231,"kere tic public Debit transactionId(String transactionId) {
"
34,187,259,"ee eect ie ‘ z A
"
34,170,258,"anata DCs CRU ast Ce
"
34,168,277,"© Constants
"
34,176,295,"dere een Mey 4 return this;
"
34,171,318,"eee 7
"
34,168,337,"Peon er 7
"
34,170,358,"Se ee cry
"
34,170,377,"ee ql public void setTransactionId(String transactionId) { this.transactionId = transactionId; }
"
34,171,398,"Teme ete) a
"
34,170,419,"Rie eto
"
34,170,438,"Se ae eeu Eo public Double getMoneyAmount() { return moneyAmount; }
"
34,170,458,"mere oleae HE Cy
"
34,171,478,"eee tet
"
34,157,492,"Pec aC eIcy public Debit moneyAmount(Double moneyAmount) {
"
34,171,519,"Reon renae Tee) F Z .
"
34,170,528,"Pena RSDP AULD 2A aed
"
34,171,556,"Rese itcg thea =
"
34,133,579,"er 7
"
34,172,598,"SUE ant)
"
34,4,616,"A kere
"
34,3,633,"8 4 P .
"
34,3,634,"a pain PLOY Koma Coe K Meta AULD LAURA OLOMOUC DUO aS Ue
"
34,2,659,"a Panes ecee ctr)
"
34,2,676,"“ Seema aay
"
34,3,699,"A ee Le] public Boolean isStatus() { return status; }
"
34,4,719,"5 ey
"
34,0,729,"cd cacy
"
34,1,755,"x Crs public Debit status(Boolean status) {
"
34,4,778,"A rca scl F
"
34,3,789,"2 Ps Sipe hea
"
34,2,817,"A carl) ica a eae
"
34,2,839,"£ eas ,
"
34,1,859,"A ene
"
34,62,878,"ees
"
34,27,892,"[eee Re > no Cree
"
34,2,912,"a een ar el See ee ee ett ce eee ae ee
"
20,4,6,"eco Dee eee ee Sue ai ae Te CCU)
"
20,9,32,"ea En Re eC it mn meee B~ | | Mtestitsy | > eG G~ ct ZY AOH AG
"
20,3,61,"eotapcoe eon Pon JPA
"
20,1,64,"3 arr SERRE oy :
"
20,6,99,"a ae (CLOCONMUT TNL atl eed ent NLU cL De LO) OL Ee] LD =
"
20,134,119,"Ce cc
"
20,3,127,"g ered @JsonIgnore Lif
"
20,4,157,"z aL) ® private String createdBy; ut
"
20,0,168,"io ete
"
20,2,196,"é eee kd
"
20,2,214,"be ® AsyncConfiguration @CreatedDate
"
20,170,229,"Serene = it ‘i 7
"
20,169,246,"Perris ere @Column(name = ""created_date"", updatable = false)
"
20,168,276,"Pree @JsonIgnore
"
20,200,297,"ee da ® PSN ETS Oe te ee set 1
"
20,170,318,"eee uence)
"
20,168,337,"Peo er
"
20,169,358,"Seren mete Mersey)
"
20,181,377,"Ee eee cy =
"
20,170,388,"eytermern tee @Column(name = ""“Last_modified_by"", length = 50)
"
20,170,418,"Ri en eto Rena
"
20,172,430,"Teer ne Re escent e tc , i. ses
"
20,169,448,"Serr een ete i | PAS MCL eee)
"
20,170,478,"Senet a
"
20,164,490,"See ee , F
"
20,3791,507,"Es
"
20,169,508,"eerste ch CLL
"
20,178,532,"ere cre) @Column(name = ""Last_modified_date"") hae
"
20,170,549,"Sire eieticg Weatianore merc
"
20,133,579,"Se fe
"
20,172,588,"Cites ie aniey ®@ private Instant lastModifiedDate = Instant.now(); ;
"
20,4,611,"g © Card 7 ay 8
"
20,3,633,"A reas F . 7 . ; |
"
20,2,644,"a Preece eec) 48 PPA L AAPL MLL Mae Te med ECS ae Crease ae |
"
20,2,672,"“ SR oon ara a
"
20,4,692,"5 ey , , eee
"
20,3,709,"s een public String getCreatedBy() { return createdBy; } a
"
20,0,729,"cd ead =
"
20,1,753,"7 eo E RCAC FC Reel ED anFt Set 7
"
20,4,768,"2 Pena) public void setCreatedBy(String createdBy) { this.createdBy = createdBy; } pa
"
20,3,796,"2 Coad
"
20,3,814,"3 PT) .
"
20,2,818,"Zs <i public Instant getCreatedDate() { return createdDate; }
"
20,2,840,"z eas
"
20,1,859,"A ene C
"
20,62,867,"ees os — — _ en ee si 5
"
20,27,892,"[eae Re ec Tee
"
20,2,912,"a ree ee See 48:55 LF UTF-8 4spaces# P master “
"
8,4,6,"eco DC ee ee ea ue UL ae re CCU)
"
8,9,32,"Se ee ee ee em een eee PS ee Git: ¥ YAO ae
"
8,3,61,"hare © EF = | —| ) Avstractausitingenttyiavea JPA
"
8,1,66,"5 ~—emrjave Eee ms .
"
8,6,99,"a ae @Column(name = ""created_by"", nullable = false, length = 50, updatable = false)
"
8,134,119,"CM cc
"
8,3,127,"2 ere (CNTF esa lolay us
"
8,4,157,"z aL) ® private String createdBy; ut
"
8,0,168,"io ete
"
8,2,196,"a CS tsa
"
8,2,214,"be ® AsyncConfiguration @CreatedDate
"
8,178,229,"Recency = it ‘i 7
"
8,169,242,"© cicuidbstabasecanngiratiay @Column(name = ""created_date"", updatable = false)
"
8,168,276,"Pree MRC)
"
8,200,297,"ee da ® PSN ES Oe te ee Sat 1
"
8,170,318,"eee ecu cuey
"
8,168,337,"Peon er |
"
8,169,358,"Seren mete Mereeee cy]
"
8,170,377,"Ee eee cy =
"
8,170,391,"Teter @Column(name = ""last_modified_by"", length = 50) |
"
8,170,418,"SMe en eto Rena
"
8,169,438,"Tr ne et ety 7 ‘ ses
"
8,169,448,"Serr een ete i | PALS CLL eRe)
"
8,170,477,"Senet nie
"
8,164,490,"See ee ' au
"
8,169,508,"eerste ch CL
"
8,178,532,"ere ceil CCLOCON MUTT G nt MEM TS COL RTC Ee al
"
8,171,558,"irene = Pea
"
8,133,557,"pecs A} @JsonIgnor¢ jis
"
8,172,592,"CiNeeteeet esniey 7 private Instant LastModifiedDate = Instant.now(); i-
"
8,0,610,"iS comer] 7 MG
"
8,2,629,"By ones ; . |
"
8,2,651,"B Pree public String getCreatedBy() { return createdBy; } =
"
8,2,672,"“ ROCA aca iT _—
"
8,4,699,"5 ey ; : , A 1
"
8,3,707,"s een public void setCreatedBy(String createdBy) { this.createdBy = createdBy; } ml
"
8,2,733,"é cacy pba
"
8,1,746,"md ener 7
"
8,4,768,". Pye E public Instant getCreatedDate() { return createdDate; } 45
"
8,3,792,"z Seer _
"
8,3,814,"3 PT) . : Lo
"
8,2,822,"a ‘ an public void setCreatedDate(Instant createdDate) { this.createdDate = createdDate; }
"
8,1,853,"_ 5 mace ; i
"
8,62,878,"ees —a ae ae
"
8,27,892,"[ee Ree a Cee
"
8,2,912,"a ree ee See 4516 LF UTF-8 4spaces# P master ‘
"
36,4,6,"(aad Dare Coa eer eC COL]
"
36,9,28,"COC oe COL oe) ea Td Cori Pe eka - 2 Gti ~ YAOHD AGS
"
36,3,61,"ea Lo Sc i i ES
"
36,1,75,"a aL) nia
"
36,2,90,"3 re
"
36,1,99,"< Se
"
36,134,119,"eT) public void setId(Long id) { this.id = id; }
"
36,3,139,"7
"
36,4,154,": Berens
"
36,2,178,"2 cau public String getTransactionId() { return transactionId; }
"
36,2,196,"a Se ae alana
"
36,2,214,"i © Card
"
36,171,231,"© Debit public Debit transactionId(String transactionId) {
"
36,209,259,"cereal : A
"
36,168,262,"rae this.transactionId = transactionId;
"
36,187,279,"PoRecmattad
"
36,134,295,"Peis] 4 return this;
"
36,134,320,"rec]
"
36,134,324,"cacy + 7
"
36,134,359,"enn
"
36,243,379,"ial j ie ma et amc Tc maar Ce sk cies
"
36,169,400,"CELL) z
"
36,98,419,"> Bib
"
36,98,440,"ee public Double getMoneyAmount() { return moneyAmount; }
"
36,80,459,"ene
"
36,62,478,"eer
"
36,101,498,"Ceo) public Debit moneyAmount(Double moneyAmount) {
"
36,82,519,"Seer F
"
36,101,522,"= SPN CU OSC UU Lae
"
36,82,541,"rey
"
36,82,556,"Search thea =
"
36,81,581,"cis ""
"
36,82,602,"Cea
"
36,4,616,"a Sen
"
36,3,633,"g a . . .
"
36,3,639,"2 la public void setMoneyAmount(Double moneyAmount) { this.moneyAmount = moneyAmount; }
"
36,2,659,"@ a
"
36,2,676,"= So
"
36,0,696,"Hy ey public Boolean isStatus() { return status; }
"
36,4,719,"5 Cec eca ey
"
36,2,739,"é ea)
"
36,1,755,"* Ee a) c public Debit status(Boolean status) {
"
36,4,779,"a F
"
36,3,789,"e ce ee Sipe hea
"
36,2,817,"2 > Bainventory-app ha
"
36,2,839,"ees .
"
36,1,860,"a)
"
36,44,880,"res
"
36,27,892,"Peace Re Cree
"
36,2,912,"a ree a en eee ee Pt a ey me eee
"
22,4,6,"eco Dee eae ea ue ei ae Ere CCUi |
"
22,9,32,"ea En Re mC itm meee B~ | | Mtestitsy | > eG G~ ct ~ YAOH AG
"
22,3,61,"eotapcoe Ceo Pon Po JPA
"
22,1,75,"= Sa i
"
22,1,85,". » Ba com.banking.app 7 al eres Q@
"
22,134,115,"PM] * Base abstract class for entities which will hold definitions for created, last modified by and created, At
"
22,3,139,"i a a Saale MO ha ia
"
22,4,160,"H ena) rf
"
22,2,172,"a erty) Py)
"
22,0,188,"El Ce eae 1 @MappedSuperclass
"
22,2,214,"u renee to
"
22,177,231,"Ree een ety eas)
"
22,169,257,"© CloudDatabaseConfiguration y @EntityListeners(AuditingEntityListener.class)
"
22,168,273,"© Constants = a sys A A a
"
22,169,288,"Sean tet = public abstract class AbstractAuditingEntity implements Serializable {
"
22,169,318,"Semen me Ly
"
22,187,339,"Dee Mat) ‘ cues : z
"
22,168,337,"be private static final long serialVersionUID = 1L;
"
22,169,358,"Seren mete
"
22,169,377,"elec nic tc toyy 7
"
22,169,398,"Teer Mey eee
"
22,169,418,"rene
"
22,162,431,"CORR eae uue Mc ny Ea @Column(name = ""created_by"", nullable = false, Length = 50, updatable = false)
"
22,169,457,"Comme reel aure tie tcy @JsonIgnore
"
22,207,478,"een Meo . . JPA
"
22,168,490,"ae eee ae) im] private String createdBy; ie
"
22,169,518,"eerste ha
"
22,169,533,"© SwaggerContig lidat
"
22,176,546,"Rr teenie @CreatedDate aie
"
22,133,577,"Sa CI) (CLONOGENIC) eLh-) eLD Mes
"
22,172,596,"Ae ea Lu aang 23
"
22,0,608,"S| © Card @JsonIgnore co
"
22,2,629,"es ness On) private Instant createdDate = Instant.now(); ——
"
22,2,659,"Z cee ne 7 _
"
22,2,676,"“ COCA arg ee
"
22,3,688,"A ete ay @LastModifiedBy eeu
"
22,4,713,"a a na
"
22,4,720,"B . pied @Column(name = ""Last_modified_by"", length = 50) =
"
22,0,729,"cd peed _
"
22,6,748,"a eee CRP Reales ae
"
22,4,774,"2 SA nul ® private String lastModifiedBy; “——
"
22,3,796,"2 Coad
"
22,2,814,"E or)
"
22,0,835,"eg aad CLR T aay Colebawek-le bay
"
22,80,859,"ene on
"
22,1,863,". men A (Clo RU GY eA TCC)
"
22,27,892,"[eee Re a Cee
"
22,2,912,"ee ree en See ee ee 48:55 LF UTF-8 4spaces# P master “
"
23,4,6,"eco Dee eae ea ue ei ae Ere CCUi |
"
23,9,32,"DO ae oe CU ae a Per ir ee ce ct ZY AOH AG
"
23,0,61,"Pillaw cana eC Se - eR DC es) ay
"
23,97,69,"java Lc). o
"
23,2,84,"3 ; An yt ct
"
23,0,99,"< Se ;
"
23,134,115,"PM] * Base abstract class for entities which will hold definitions for created, last modified by and created, At

"
23,3,139,"i ge a 19 Sanaa lePae htm ia
"
23,4,160,"s Serer HF
"
23,2,170,"z ete 20 Py 3
"
23,0,188,"El Siena ns 1 @MappedSuperclass
"
23,2,214,"u rene Met

"
23,170,231,"Receec mrs eas)

"
23,170,258,"© CloudDatabaseConfiguration y @EntityListeners(AuditingEntityListener.class)

"
23,168,273,"© Constants ss a a "" fi a

"
23,170,288,"Pe tery = public abstract class AbstractAuditingEntity implements Serializable {

"
23,170,318,"eee uence)

"
23,168,337,"Peo er ‘ cues : z

"
23,169,338,"ape 3 private static final long serialVersionUID = 1L;

"
23,169,358,"Seren mete

"
23,170,377,"eect ru

"
23,170,398,"er een cry eee

"
23,170,418,"SMe en eto

"
23,169,430,"freee Le ernie nicucny v4 CGLLON MUTAGEN Lt) A ULL PTs MSL] ED

"
23,170,457,"Commer eee ey 3 @JsonIgnore

"
23,170,478,"See nies ; . JPA

"
23,168,490,"ae eee ae) me) private String createdBy; ie

"
23,169,509,"eerste hi

"
23,170,533,"reece rr

"
23,170,546,"RC ents @CreatedDate aie

"
23,133,577,"Sa CI) (CLONOGENIC) eLh-) eLD Mes

"
23,172,596,"SPEC i any on a
"
23,4,608,"A © Card @JsonIgnore =
"
23,3,633,"OE Ne Ore ee OS a0 —
"
23,2,659,"Z ee _
"
23,2,674,"“ RoC tara —
"
23,3,686,"4 es] 3 Cea tlebaet shy aici
"
23,4,713,"s sxe a
"
23,4,716,"a . pecan 1] @Column(name = ""last_modified_by"", length = 50) ——
"
23,0,729,"cd peed _
"
23,1,748,"* ers @JsonIgnore Se
"
23,4,778,"2 en A im ) private String lastModifiedBy; “——
"
23,3,796,"2 Cee cL yy
"
23,2,814,"E or)
"
23,0,835,"eg aad CLR T aay Colebawek-le bay

"
23,80,859,"ene on
"
23,1,863,". men a (Clo RU GY eA TCC)
"
23,27,892,"Pc RC Cee

"
23,2,912,"ee ree en See ee ee 48:55 LF UTF-8 4spaces# P master “
"
37,4,6,"Lad a eee ea aC)
"
37,9,32,"Dea ee Une) a B~ | A | Mestts | > eG G~ (cic ae Ar Cen Be ae + }
"
37,3,61,"ea Lo Sc i i ES
"
37,1,75,"a java ———_
"
37,2,90,"& re
"
37,1,99,"< Se
"
37,134,119,"ee) public void setId(Long id) { this.id = id; }
"
37,3,139,"F aera
"
37,4,154,": © UserFeignClientinterceptor
"
37,2,178,"A public String getTransactionId() { return transactionId; }
"
37,4,196,"a Mary
"
37,2,214,"0 Cee eat
"
37,171,231,"© Card public Debit transactionId(String transactionId) {
"
37,170,259,"nna ‘ A
"
37,189,258,"isis this.transactionId = transactionId;
"
37,168,279,"Sete ne
"
37,170,295,"Senet , ami
"
37,134,320,"ney 7
"
37,134,340,"ect] 7
"
37,134,360,"ae rcaicd
"
37,134,379,"Pee Re ars 7 public void setTransactionId(String transactionId) { this.transactionId = transactionId; }
"
37,152,398,"rae cen ia a
"
37,151,416,"Cota)
"
37,98,439,"aL public Double getMoneyAmount() { return moneyAmount; }
"
37,98,459,"Seas
"
37,80,480,"nd
"
37,62,498,"es public Debit moneyAmount(Double moneyAmount) {
"
37,101,519,"Coreen) F Z .
"
37,82,528,"nee es BeNOR OU
"
37,85,556,"ee uticy cae a aad ba
"
37,82,581,"Sete 7
"
37,82,601,"Peo
"
37,4,616,"A Ce rata
"
37,3,633,"8 4 P .
"
37,3,640,"4 pce ey public void setMoneyAmount(Double moneyAmount) { this.moneyAmount = moneyAmount; }
"
37,2,659,"a Sanco)
"
37,2,676,"“ mvnw
"
37,3,699,"A Pe public Boolean isStatus() { return status; }
"
37,4,719,"5 eee
"
37,0,729,"cd Pace asd
"
37,1,755,"* ee c PIU eke) eRe Le nL OTC 1Kt aed D eg
"
37,4,779,"A PaO a) F 7 .
"
37,3,789,"a Aa. Se- ede) ee eh
"
37,2,814,"He ococe na
"
37,2,839,"= se} }
"
37,1,860,"oe
"
37,44,880,"ee
"
37,27,892,"[ce a Cree
"
37,2,912,"a eee a ean See ee Pt a ey me eee
"
93,4,6,"Cz Da eee ea ue i ae ee CCU)
"
93,9,32,"CO a eee oe ML oe ae ee Sa eae ee Pa a sa - 2 | (clo an ara} fou +)
"
93,3,61,"bree © EF = | —| wh) Avstractausitingenttyiava UPA
"
93,2,73,"B an) i >= 5 = AB 2
"
93,1,87,"% Mente it package com.banking.app.domain; a:
"
93,134,119,"eer EC
"
93,4,139,"F pene %
"
93,3,143,"H . import ... iar
"
93,4,159,"s Sere Fe
"
93,0,168,"io eee H
"
93,2,196,"é Teak
"
93,2,205,"0 ese mc ty ae
"
93,170,235,"Cera eee iy Cae ree ot aed Cee cae awe ole eee ae eet ee cee Le ee ee eee eee me melt e lee
"
93,169,249,"Scorer een Met Oe ee are
"
93,168,273,"© Constants 7
"
93,170,292,"Src ese nmr af
"
93,170,309,"eee ernie Tcue) rl Cee ey
"
